09/10/19	19:29:33	10014176.1	24.2
09/10/19	19:29:34	10014175.5	24.1
09/10/19	19:29:35	10014175.1	24.1
09/10/19	19:29:36	10014174.8	24.1
09/10/19	19:29:37	10014174.7	24.1
09/10/19	19:29:38	10014174.7	24.1
09/10/19	19:29:39	10014174.7	24.2
09/10/19	19:29:40	10014174.7	24.1
09/10/19	19:29:41	10014174.8	24.1
09/10/19	19:29:42	10014175.0	24.2
09/10/19	19:29:43	10014175.2	24.2
09/10/19	19:29:44	10014175.4	24.2
09/10/19	19:29:45	10014175.5	24.2
09/10/19	19:29:46	10014175.6	24.2
09/10/19	19:29:47	10014175.7	24.2
09/10/19	19:29:48	10014175.8	24.2
09/10/19	19:29:49	10014175.9	24.2
09/10/19	19:29:50	10014176.0	24.2
09/10/19	19:29:51	10014176.0	24.2
09/10/19	19:29:52	10014176.0	24.2
09/10/19	19:29:53	10014176.0	24.1
09/10/19	19:29:54	10014176.1	24.1
09/10/19	19:29:55	10014176.2	24.1
09/10/19	19:29:56	10014176.3	24.1
09/10/19	19:29:57	10014176.5	24.1
09/10/19	19:29:58	10014176.7	24.1
09/10/19	19:29:59	10014176.9	24.1
09/10/19	19:30:00	10014177.1	24.1
09/10/19	19:30:01	10014177.2	24.1
09/10/19	19:30:02	10014177.3	24.1
09/10/19	19:30:03	10014177.3	24.1
09/10/19	19:30:04	10014177.3	24.1
09/10/19	19:30:05	10014177.3	24.1
09/10/19	19:30:06	10014177.3	24.1
09/10/19	19:30:07	10014177.2	24.1
09/10/19	19:30:08	10014177.1	24.1
09/10/19	19:30:09	10014177.0	24.1
09/10/19	19:30:10	10014176.8	24.1
09/10/19	19:30:11	10014176.7	24.1
09/10/19	19:30:12	10014176.7	24.1
09/10/19	19:30:13	10014176.7	24.1
09/10/19	19:30:14	10014176.7	24.1
09/10/19	19:30:15	10014176.7	24.1
09/10/19	19:30:16	10014176.8	24.1
09/10/19	19:30:17	10014176.9	24.1
09/10/19	19:30:18	10014177.0	24.1
09/10/19	19:30:19	10014177.1	24.1
09/10/19	19:30:20	10014177.4	24.1
09/10/19	19:30:21	10014177.7	24.1
09/10/19	19:30:22	10014178.0	24.1
09/10/19	19:30:23	10014178.2	24.1
09/10/19	19:30:24	10014178.5	24.1
